,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Min Vol % Change By Weights,1 YR,5 YR,30 YR,Signal
1095,121.83,0.001891447368421,88.05,0.0051369863013699,13.3,0.0045317220543807,46.74,-0.0055319148936169,267.7,0.0049553269764996,198.87,-0.0018069567836168,108.27,0.0001847575057736,102.12852349676226,0.0,-0.0004222689750186,1.1494126818132917,1.211229539562271,2.41,2.32,2.92,0.0
1096,121.95,0.0009849790691949,87.63,-0.0047700170357751,13.27,-0.0022556390977443,46.71,-0.0006418485237483,268.42,0.002689577885693,198.95,0.0004022728415546,108.48,0.001939595455805,102.12852349676226,0.0,0.0007866179524642,1.1484002511310016,1.210417260551411,2.41,2.32,2.93,1.0
1097,123.53,0.0129561295612956,87.69,0.0006846970215679,13.41,0.0105501130369254,46.64,-0.0014986084350245,276.06,0.028462856717085,200.62,0.0083940688615231,108.61,0.0011983775811208,102.12852349676226,0.0,0.0043497412448532,1.1476174345050123,1.2096215977774114,2.41,2.28,2.88,1.0
1098,123.15,-0.0030761758277341,86.89,-0.0091230470977305,13.33,-0.005965697240865,46.67,0.0006432246998284,272.3,-0.0136202274867781,199.5,-0.0055826936496859,108.4,-0.0019335236166098,102.12852349676226,0.0,-0.0018596006279085,1.1467945022375206,1.208810754896099,2.41,2.31,2.89,0.0
1099,122.56,-0.0047909053999187,87.35,0.0052940499482103,13.4,0.005251312828207,46.55,-0.0025712449110778,273.2,0.003305178112376,200.1,0.0030075187969924,108.34,-0.0005535055350553,102.12852349676226,0.0,-0.0015874332777874,1.146131082923116,1.2079907319869383,2.4,2.23,2.81,0.0
1100,121.98,-0.0047323759791122,87.79,0.0050372066399544,13.15,-0.0186567164179104,46.47,-0.0017185821697099,274.96,0.0064421669106882,197.0,-0.0154922538730634,108.39,0.0004615100609193,102.12852349676226,0.0,-0.0012294340713724,1.1455724043110818,1.2071724503103964,2.4,2.2,2.81,0.0
1101,122.11,0.0010657484833578,87.23,-0.0063788586399362,12.92,-0.017490494296578,46.48,0.0002151925973745,267.78,-0.0261128891475124,195.69,-0.0066497461928933,108.31,-0.0007380754682165,102.12852349676226,0.0,-0.0011504362333189,1.1450479331963614,1.2063719376403503,2.4,2.18,2.83,0.0
1102,121.8,-0.0025386946196053,87.46,0.0026367075547402,12.99,0.0054179566563468,46.18,-0.0064543889845094,291.81,0.0897378444992158,195.35,-0.0017374418723491,108.23,-0.0007386206259809,102.12852349676226,0.0,0.0015870852792927,1.1445533068778977,1.2056077049366003,2.44,2.18,2.86,1.0
1103,121.98,0.0014778325123152,87.47,0.0001143379830781,13.01,0.0015396458814471,46.57,0.0084452143785187,285.88,-0.0203214420342003,194.02,-0.0068082928077808,108.43,0.0018479164741753,102.12852349676226,0.0,0.0016848330428451,1.1441085458761144,1.204854953819189,2.41,2.21,2.87,1.0
1104,121.53,-0.0036891293654697,86.86,-0.0069738195952897,12.82,-0.0146041506533435,46.72,0.0032209576980888,289.18,0.0115433048831679,191.24,-0.0143284197505412,108.31,-0.0011067047864982,102.12852349676226,0.0,-0.0002980762694825,1.1436891829307632,1.2041005126400557,2.45,2.24,2.88,0.0
1105,122.01,0.0039496420636879,86.98,0.0013815335021873,12.5,-0.0249609984399376,46.86,0.0029965753424656,279.86,-0.0322290614841966,189.95,-0.0067454507425226,109.07,0.0070168959468193,102.12852349676226,0.0,0.0022402837939532,1.1433376770138135,1.203377126781461,2.48,2.34,2.96,1.0
1106,121.92,-0.0007376444553724,86.99,0.000114968958381,12.35,-0.012,46.58,-0.0059752454118651,278.62,-0.0044307868219825,188.72,-0.0064753882600684,109.08,9.168423947936156e-05,102.12852349676226,0.0,-0.0016310167547018,1.142966507396352,1.2026463669972367,2.47,2.34,2.98,0.0
1107,123.65,0.0141896325459318,86.76,-0.002643982066904,12.34,-0.0008097165991902,46.61,0.0006440532417346,274.83,-0.0136027564424665,188.47,-0.0013247138618058,109.07,-9.167583425018222e-05,102.12852349676226,0.0,0.0027729209355677,1.142623631404382,1.2019595655439026,2.5,2.42,3.02,1.0
1108,124.3,0.0052567731500201,87.02,0.0029967727063162,12.47,0.0105348460291734,46.64,0.0006436387041408,267.77,-0.0256886075028199,186.79,-0.0089138854990183,108.84,-0.0021087375080223,102.12852349676226,0.0,-0.0004767220585079,1.1423454611132542,1.2012857679449949,2.52,2.42,3.01,0.0
1109,124.92,0.0049879324215607,86.33,-0.0079292116754768,12.25,-0.0176423416198877,46.03,-0.0130789022298456,260.42,-0.02744893005191,188.74,0.0104395310241447,108.82,-0.0001837559720692,102.12852349676226,0.0,-0.0025959503671722,1.142141097433734,1.2006127658956507,2.52,2.4,3.02,0.0
1110,123.97,-0.0076048671149535,86.22,-0.0012741804702883,12.23,-0.0016326530612245,45.93,-0.0021724961981316,264.53,0.0157821979878656,191.05,0.0122390590229946,108.62,-0.0018378974453224,102.12852349676226,0.0,-0.0019386639646971,1.1420070694659188,1.1999325019803306,2.52,2.43,3.04,0.0
1111,123.68,-0.002339275631201,86.85,0.0073068893528183,12.44,0.017170891251022,45.51,-0.0091443500979752,274.02,0.0358749480210185,195.09,0.0211462967809472,108.08,-0.0049714601362549,102.12852349676226,0.0,-0.002098049591592,1.1419463203398774,1.199242113018118,2.53,2.42,3.02,0.0
1112,124.18,0.0040426908150064,85.33,-0.0175014392630972,12.5,0.0048231511254019,45.53,0.000439463854098,273.6,-0.0015327348368731,188.16,-0.0355220667384285,108.06,-0.0001850481125091,102.12852349676226,0.0,0.0003252805950808,1.1419939693365584,1.1985716995167248,2.52,2.41,3.0,1.0
1113,123.38,-0.006442261233693,85.07,-0.003046994023204,12.28,-0.0176,45.56,0.000658906215682,267.47,-0.0224049707602338,186.53,-0.0086628401360544,107.62,-0.0040718119563205,102.12852349676226,0.0,-0.0036724594076136,1.1419941999797305,1.197904293854548,2.53,2.44,3.03,0.0
1114,123.04,-0.0027557140541415,85.33,0.0030563065710591,12.31,0.0024429967426711,45.41,-0.0032923617208078,269.49,0.0075522488503383,188.02,0.0079879912078486,107.68,0.0005575171901133,102.12852349676226,0.0,-0.0006903476813663,1.1420941418566355,1.1972545048342746,2.53,2.42,3.0,0.0
1115,122.97,-0.0005689206762029,85.76,0.0050392593460681,12.2,-0.0089358245329002,45.3,-0.0024223739264479,275.43,0.0220416341979294,186.12,-0.0101053079459632,107.7,0.00018573551263,102.12852349676226,0.0,0.0002267271205977,1.1421461703632776,1.196610127129645,2.52,2.44,3.03,1.0
1116,122.41,-0.0045539562494917,86.03,0.0031483208955223,12.22,0.0016393442622952,45.7,0.0088300220750552,289.96,0.0527538757579058,183.73,-0.0128411777347948,107.43,-0.0025069637883008,102.12852349676226,0.0,0.0019910899443205,1.1421726099759268,1.1959678709417958,2.54,2.49,3.06,1.0
1117,123.83,0.0116003594477576,85.94,-0.001046146693014,12.19,-0.002454991816694,46.22,0.0113785557986869,288.96,-0.0034487515519382,181.71,-0.0109943939476404,107.59,0.0014893418970491,102.12852349676226,0.0,0.0051309149057873,1.1422710311684277,1.195363689314353,2.54,2.53,3.08,1.0
1118,122.98,-0.0068642493741418,85.48,-0.0053525715615545,11.89,-0.0246103363412631,46.05,-0.0036780614452618,283.36,-0.0193798449612402,180.91,-0.0044026195586374,107.64,0.0004647272051305,102.12852349676226,0.0,-0.0030826731892722,1.1423648704362916,1.194769448416276,2.54,2.53,3.09,0.0
1119,122.24,-0.0060172385753781,85.1,-0.0044454843238185,11.86,-0.0025231286795627,46.18,0.0028230184581976,290.92,0.0266798418972331,178.9,-0.0111104969321761,107.44,-0.0018580453363061,102.12852349676226,0.0,-0.0004562035954849,1.1424888240014992,1.194188798335372,2.55,2.56,3.13,0.0
1120,122.84,0.0049083769633508,83.86,-0.0145710928319623,11.73,-0.0109612141652613,44.84,-0.0290168904287569,284.14,-0.0233053760483983,172.91,-0.0334823923979877,107.43,-9.307520476531383e-05,102.12852349676226,0.0,-0.0062822469607135,1.1424500437901464,1.1935844274123455,2.54,2.52,3.09,0.0
1121,121.51,-0.0108270921523933,83.77,-0.0010732172668733,11.81,0.0068201193520887,45.28,0.0098126672613736,276.59,-0.026571408460618,172.5,-0.0023711757561737,107.29,-0.001303174159918,102.12852349676226,0.0,-0.0020387736034608,1.1422819517680922,1.192978591921256,2.54,2.49,3.07,0.0
1122,121.61,0.0008229775327133,83.95,0.0021487405992599,11.75,-0.0050804403048264,45.45,0.0037544169611307,276.24,-0.0012654108969953,174.52,0.0117101449275363,106.99,-0.0027961599403486,102.12852349676226,0.0,0.0002078550729724,1.141966338709971,1.1923933536226916,2.55,2.45,3.01,1.0
1123,121.72,0.0009045308773949,84.3,0.0041691483025609,11.82,0.0059574468085106,45.6,0.0033003300330032,276.54,0.0010860121633362,175.53,0.0057873023149208,106.83,-0.0014954668660621,102.12852349676226,0.0,0.0005647519377401,1.14165100296148,1.1918071008050004,2.56,2.48,3.03,1.0
1124,121.55,-0.0013966480446927,84.11,-0.0022538552787663,11.8,-0.0016920473773265,45.65,0.0010964912280702,285.36,0.0318941201996094,175.85,0.0018230501908504,106.76,-0.0006552466535616,102.12852349676226,0.0,0.0010335443675054,1.141421040109212,1.1912285088431096,2.55,2.47,3.02,1.0
1125,121.89,0.0027972027972027,83.73,-0.0045178932350492,11.66,-0.011864406779661,45.38,-0.0059145673603504,294.79,0.0330459770114943,174.97,-0.0050042649985783,106.63,-0.0012176845260397,102.12852349676226,0.0,0.0003421631194205,1.1412934477010797,1.1906680153857092,2.55,2.51,3.05,1.0
1126,123.99,0.0172286487816883,83.99,0.0031052191568134,11.95,0.0248713550600341,45.34,-0.0008814455707359,319.88,0.0851114352589978,173.15,-0.0104017831628279,107.07,0.0041264184563443,102.12852349676226,0.0,0.0084610763705331,1.1412978107613,1.1901773612170492,2.54,2.47,3.0,1.0
1127,124.69,0.0056456165819824,83.77,-0.0026193594475533,11.89,-0.0050209205020919,44.94,-0.0088222320247023,314.74,-0.0160685256971363,174.87,0.0099335835980363,107.26,0.0017745400205473,102.12852349676226,0.0,-0.0004844609238734,1.1413745351677589,1.1896827084554624,2.54,2.47,2.99,0.0
1128,125.58,0.0071377014997193,84.19,0.0050137280649398,11.63,-0.0218671152228763,44.69,-0.0055629728526924,297.86,-0.0536315689140242,174.33,-0.0030880082346885,107.49,0.0021443222077195,102.12852349676226,0.0,-0.0010757189769845,1.141376929052849,1.1892072039046244,2.55,2.49,3.0,0.0
1129,125.37,-0.0016722408026755,84.45,0.0030882527616107,11.57,-0.0051590713671539,44.94,0.0055940926381741,298.77,0.0030551265695291,174.23,-0.0005736247346986,107.37,-0.0011163829193412,102.12852349676226,0.0,0.0005356252822712,1.1413542702071484,1.1887414600320598,2.53,2.48,3.01,1.0
1130,125.5,0.0010369306851718,85.12,0.0079336885731202,11.95,0.0328435609334485,45.28,0.0075656430796617,294.71,-0.0135890484319041,172.95,-0.0073466108018136,107.4,0.0002794076557697,102.12852349676226,0.0,0.0012463484550466,1.1412719246587535,1.188277449384877,2.55,2.53,3.04,1.0
1131,125.05,-0.0035856573705179,84.62,-0.0058740601503759,11.88,-0.0058577405857739,45.86,0.0128091872791518,291.23,-0.0118082182484474,171.06,-0.0109280138768429,107.13,-0.0025139664804469,102.12852349676226,0.0,0.0003254889110409,1.1411851274729317,1.1878109474480043,2.55,2.49,3.02,1.0
1132,126.48,0.0114354258296682,84.5,-0.0014181044670291,11.93,0.0042087542087541,45.1,-0.0165721761883994,302.56,0.0389039590701507,172.03,0.0056705249620017,107.37,0.00224026883226,102.12852349676226,0.0,0.0016477587690255,1.1412558695023505,1.1873505132353668,2.55,2.47,3.0,1.0
1133,126.7,0.0017394054395951,85.07,0.0067455621301775,11.78,-0.0125733445096395,44.83,-0.0059866962305987,305.64,0.0101797990481227,170.93,-0.0063942335639132,107.36,-9.31358852566122e-05,102.12852349676226,0.0,-0.0004833347591624,1.1412974456323763,1.1868958944039505,2.54,2.44,2.97,0.0
1134,124.8,-0.0149960536700868,85.09,0.0002351005054661,11.71,-0.0059422750424447,45.24,0.0091456613874638,307.88,0.0073288836539719,170.42,-0.0029836775288131,107.3,-0.000558867362146,102.12852349676226,0.0,-0.0015095120525045,1.141208394486832,1.186454494391098,2.55,2.46,3.0,0.0
1135,124.06,-0.0059294871794871,84.52,-0.0066987895169821,11.48,-0.0196413321947054,45.59,0.007736516357206,303.77,-0.0133493568922957,170.8,0.0022297852364747,107.22,-0.0007455731593662,102.12852349676226,0.0,-0.0005892694272323,1.141170970030241,1.1860066179008557,2.56,2.5,3.03,0.0
1136,123.37,-0.0055618249234241,84.25,-0.0031945101751064,11.34,-0.0121951219512195,49.79,0.0921254661109891,308.17,0.0144846429864702,170.18,-0.0036299765807963,107.06,-0.0014922589069202,102.12852349676226,0.0,0.017453920465806,1.141535934042275,1.185648050318749,2.56,2.51,3.03,1.0
1137,123.86,0.0039717921698954,83.82,-0.0051038575667656,11.16,-0.0158730158730158,49.66,-0.0026109660574412,311.81,0.0118116623941331,170.89,0.0041720531202256,107.25,0.0017747057724639,102.12852349676226,0.0,0.0014458968736531,1.141972473016133,1.1852940267653094,2.57,2.53,3.06,1.0
1138,123.6,-0.0020991441950589,84.41,0.0070388928656646,11.01,-0.0134408602150537,49.61,-0.0010068465565846,312.84,0.0033032936724286,169.43,-0.0085435075194568,107.23,-0.0001864801864801,102.12852349676226,0.0,-0.0006999975271292,1.142337493459436,1.1849570853542493,2.56,2.51,3.03,0.0
1139,124.21,0.0049352750809061,84.04,-0.0043833668996563,11.08,0.0063578564940962,49.5,-0.0022172949002217,305.8,-0.0225035161744021,170.41,0.005784099628165,107.34,0.0010258323230438,102.12852349676226,0.0,0.0001332593909297,1.142695999465474,1.1846278687247576,2.55,2.43,2.99,1.0
1140,123.74,-0.00378391433862,84.16,0.0014278914802474,11.07,-0.0009025270758122,49.42,-0.0016161616161616,307.51,0.0055918901242641,170.94,0.0031101461181854,107.1,-0.0022358859698156,102.12852349676226,0.0,-0.0016048764484595,1.1431066004349677,1.1842764148473783,2.57,2.49,3.06,0.0
1141,123.44,-0.0024244383384515,83.43,-0.0086739543726234,11.32,0.0225835591689249,49.26,-0.0032375556454877,317.22,0.0315762089037756,174.24,0.0193050193050192,107.05,-0.0004668534080298,102.12852349676226,0.0,0.0001887228672257,1.1434677102111177,1.1839105958368377,2.6,2.55,3.04,1.0
1142,124.28,0.0068049254698638,84.02,0.0070717967158095,11.29,-0.0026501766784453,49.26,0.0,321.35,0.0130193556522286,174.18,-0.0003443526170798,107.11,0.0005604857543204,102.12852349676226,0.0,0.0023043459474945,1.1439226672140743,1.1835583142704516,2.6,2.58,3.06,1.0
1143,123.97,-0.002494367557129,83.5,-0.0061890026184241,11.5,0.0186005314437556,49.25,-0.0002030044660982,312.89,-0.0263264353508636,171.25,-0.0168216787231599,106.88,-0.0021473251797218,102.12852349676226,0.0,-0.0026191237093717,1.1443366135080155,1.1831967156799983,2.6,2.59,3.06,0.0
1144,124.5,0.0042752278777122,82.84,-0.0079041916167664,11.63,0.011304347826087,48.7,-0.0111675126903553,312.21,-0.0021732877369043,166.52,-0.0276204379562042,106.97,0.0008420658682635,102.12852349676226,0.0,-0.0015251844019113,1.144672648046712,1.1828402742650697,2.58,2.55,3.04,0.0
1145,124.75,0.002008032128514,83.41,0.0068807339449541,11.35,-0.0240756663800516,48.13,-0.0117043121149897,307.02,-0.0166234265398289,166.44,-0.0004804227720395,107.46,0.0045807235673553,102.12852349676226,0.0,-0.0011748009913363,1.144991096011,1.182479225394798,2.59,2.59,3.07,0.0
1146,124.67,-0.0006412825651302,82.58,-0.0099508452223954,11.4,0.0044052863436123,47.86,-0.0056098067733223,308.77,0.0056999544003648,165.25,-0.0071497236241288,107.14,-0.0029778522240833,102.12852349676226,0.0,-0.0021080626902133,1.1452427708168622,1.1821236678547598,2.59,2.57,3.06,0.0
1147,123.98,-0.0055346113740274,81.89,-0.0083555340276095,11.16,-0.0210526315789474,47.4,-0.0096113664855829,297.46,-0.0366292062052661,154.68,-0.0639636913767018,106.9,-0.0022400597349262,102.12852349676226,0.0,-0.0063651610743595,1.1452479696784237,1.1817538547355515,2.6,2.62,3.09,0.0
1148,123.29,-0.0055654137764155,81.25,-0.0078153620710709,10.95,-0.0188172043010753,47.17,-0.0048523206751054,296.38,-0.0036307402675989,156.3,0.0104732350659426,106.62,-0.0026192703461178,102.12852349676226,0.0,-0.0031202449207419,1.1452242167522575,1.1813724140853343,2.57,2.58,3.07,0.0
1149,122.86,-0.0034877118987752,80.46,-0.0097230769230769,11.25,0.0273972602739727,47.37,0.0042399830400676,297.04,0.0022268709089683,157.76,0.0093410108765192,106.68,0.0005627462014632,102.12852349676226,0.0,0.000419631462993,1.1452464363433488,1.1809870719644795,2.57,2.54,3.07,1.0
1150,121.07,-0.0145694286179391,79.47,-0.012304250559284,11.17,-0.007111111111111,47.69,0.0067553303778762,291.51,-0.0186170212765958,152.7,-0.0320740365111562,106.73,0.0004686914135731,102.12852349676226,0.0,-0.0031175854331552,1.1452253971905766,1.1805741540143015,2.57,2.53,3.08,0.0
1151,121.28,0.0017345337408112,79.2,-0.0033975084937711,11.05,-0.010743061772605,48.27,0.0121618788005872,287.59,-0.0134472230798258,153.92,0.0079895219384413,106.55,-0.0016864986414316,102.12852349676226,0.0,0.0018773453752877,1.1452734907059243,1.1801354206552706,2.57,2.53,3.06,1.0
1152,121.45,0.0014017150395777,79.19,-0.0001262626262626,11.12,0.006334841628959,47.72,-0.0113942407292314,298.92,0.039396362877708,153.3,-0.0040280665280664,106.44,-0.0010323791647114,102.12852349676226,0.0,-0.0007259050873326,1.1452687679305595,1.1797161724335508,2.58,2.52,3.04,0.0
1153,121.02,-0.0035405516673528,79.43,0.003030685692638,11.31,0.017086330935252,47.61,-0.0023051131601006,302.26,0.0111735581426468,156.82,0.022961513372472,106.35,-0.0008455467869222,102.12852349676226,0.0,-0.0007372493253456,1.1452086901087415,1.1792435794501372,2.59,2.56,3.06,0.0
1154,122.11,0.0090067757395471,79.16,-0.0033992194384994,11.03,-0.0247568523430593,47.06,-0.0115521949170341,347.31,0.1490438695163105,155.86,-0.0061216681545719,106.43,0.0007522331922897,102.12852349676226,0.0,0.0060203415905212,1.1452929061375767,1.1787842876845385,2.59,2.57,3.03,1.0
1155,122.24,0.0010646138727377,78.78,-0.0048004042445679,11.05,0.0018132366273799,46.92,-0.0029749256268593,346.05,-0.0036278828712101,154.94,-0.0059027332221225,106.51,0.0007516677628487,102.12852349676226,0.0,-0.0003804369003238,1.1453171085350629,1.1783097680512011,2.6,2.58,3.0,0.0
1156,121.88,-0.0029450261780105,78.23,-0.0069814673775069,11.0,-0.0045248868778281,47.57,0.01385336743393,344.43,-0.0046814044213263,153.07,-0.0120691880728024,106.42,-0.0008449910806497,102.12852349676226,0.0,0.001472475264778,1.1454125366926535,1.1778741303553448,2.58,2.53,2.99,1.0
1157,122.09,0.0017230062356416,77.45,-0.0099705995142528,10.69,-0.0281818181818181,47.15,-0.0088290939667857,334.4,-0.0291205760241559,150.0,-0.0200561834454824,106.4,-0.0001879345987595,102.12852349676226,0.0,-0.0029954449095282,1.1453755759077349,1.1774443326657786,2.57,2.49,2.98,0.0
1158,121.8,-0.002375296912114,77.75,0.0038734667527435,10.9,0.019644527595884,47.34,0.0040296924708378,347.26,0.0384569377990431,152.29,0.0152666666666665,106.55,0.0014097744360901,102.12852349676226,0.0,0.0025358579407385,1.1454077047115847,1.1770076131782343,2.5,2.37,2.92,1.0
1159,121.59,-0.0017241379310344,77.54,-0.0027009646302249,11.1,0.0183486238532109,47.07,-0.005703422053232,344.97,-0.0065944825203017,153.8,0.0099152931906232,106.4,-0.0014077897700609,102.12852349676226,0.0,-0.0021239828020128,1.145450598751089,1.176539285935484,2.6,2.49,2.97,0.0
1160,122.31,0.005921539600296,76.49,-0.0135413979881352,11.05,-0.0045045045045044,46.57,-0.010622477161674,338.53,-0.0186682899962317,153.31,-0.003185955786736,106.52,0.0011278195488721,102.12852349676226,0.0,-0.00132569913177,1.1455074693092258,1.1760681976635272,2.63,2.51,3.02,0.0
1161,121.53,-0.0063772381653176,76.58,0.0011766243953459,10.5,-0.0497737556561086,47.48,0.0195404767017393,335.35,-0.0093935544855697,150.75,-0.0166981932033135,106.43,-0.0008449117536611,102.12852349676226,0.0,0.001591248438108,1.1456487304058904,1.175655353126428,2.57,2.56,3.04,1.0
1162,121.86,0.0027153789187854,75.05,-0.0199791068164011,10.29,-0.0200000000000001,46.95,-0.0111625947767479,334.96,-0.0011629640673923,147.93,-0.0187064676616914,106.51,0.0007516677628487,102.12852349676226,0.0,-0.0018175884236289,1.145740873162502,1.1752568180945426,2.58,2.6,3.05,0.0
1163,121.48,-0.0031183325127194,74.32,-0.0097268487674884,10.18,-0.0106899902818269,47.57,0.0132055378061768,317.69,-0.0515583950322425,148.26,0.002230784830663,106.69,0.0016899821612992,102.12852349676226,0.0,0.0003231813316335,1.14592418372158,1.1748605123746538,2.61,2.67,3.06,1.0
1164,122.43,0.0078202173197234,73.46,-0.0115715823466092,9.95,-0.0225933202357564,46.64,-0.0195501366407399,300.36,-0.0545500330510875,142.19,-0.0409415891002292,107.01,0.0029993438935234,102.12852349676226,0.0,-0.0041319700504528,1.1460285239224175,1.174414905679869,2.61,2.58,3.0,0.0
1165,121.33,-0.008984725965858,72.94,-0.0070786822760685,9.85,-0.0100502512562813,46.93,0.0062178387650084,310.12,0.0324943401251831,157.92,0.1106266263450312,106.57,-0.0041117652555836,102.12852349676226,0.0,0.000772250551482,1.146145333487438,1.173991800473982,2.62,2.64,3.03,1.0
1166,121.25,-0.0006593587735926,74.58,0.0224842336166712,9.66,-0.0192893401015228,47.35,0.0089494992542085,332.8,0.073132980781633,157.85,-0.0004432624113475,106.49,-0.0007506803040254,102.12852349676226,0.0,0.0045481161183702,1.1463207573133374,1.1736070335665052,2.64,2.65,3.02,1.0
1167,121.0,-0.002061855670103,74.37,-0.0028157683024938,9.53,-0.0134575569358178,47.2,-0.0031678986272438,333.87,0.0032151442307692,156.23,-0.0102629078238835,106.22,-0.002535449337966,102.12852349676226,0.0,-0.0019256638050164,1.1463352335854462,1.173222944535217,2.62,2.62,3.0,0.0
1168,120.53,-0.0038842975206611,74.13,-0.0032271077047197,9.62,0.0094438614900314,47.53,0.0069915254237287,316.13,-0.053134453529817,156.15,-0.0005120655443895,105.83,-0.0036716249293918,102.12852349676226,0.0,-0.0028240151996062,1.146355586312409,1.1728145836766202,2.64,2.65,3.07,0.0
1169,119.66,-0.0072181199701319,74.1,-0.000404694455686,9.9,0.0291060291060292,46.94,-0.0124132127077636,326.09,0.031506026001961,157.17,0.0065321805955811,105.66,-0.0016063498062931,102.12852349676226,0.0,-0.003262121762765,1.146311879349818,1.1724064883476837,2.66,2.69,3.11,0.0
1170,120.02,0.0030085241517632,71.74,-0.0318488529014844,9.29,-0.0616161616161617,45.96,-0.0208777162334894,295.39,-0.0941457879726456,146.83,-0.0657886365082393,105.86,0.0018928639030852,102.12852349676226,0.0,-0.0079479143239723,1.1462305489805258,1.1719407098447825,2.68,2.73,3.14,0.0
1171,118.72,-0.0108315280786535,74.39,0.0369389461945917,9.57,0.0301399354144242,47.57,0.0350304612706702,319.77,0.0825349537899049,150.73,0.0265613294285906,105.79,-0.0006612507084828,102.12852349676226,0.0,0.0083762687053915,1.1463844685771798,1.1715039189498209,2.69,2.75,3.16,1.0
1172,119.24,0.0043800539083558,75.44,0.0141148003763946,9.72,0.0156739811912225,47.54,-0.0006306495690561,315.38,-0.0137286174437877,156.83,0.0404697140582499,105.84,0.0004726344645051,102.12852349676226,0.0,0.0010938039785052,1.1465585849522666,1.1710875154494973,2.7,2.77,3.15,1.0
1173,117.43,-0.0151794699765178,76.52,0.0143160127253445,10.02,0.0308641975308641,47.9,0.0075725704669751,332.97,0.0557739869363942,160.89,0.0258879040999806,105.94,0.0009448223733936,102.12852349676226,0.0,0.0010836363817992,1.1467446227324547,1.170679803428612,2.7,2.75,3.13,1.0
1174,118.15,0.0061313122711401,77.44,0.012023000522739,9.79,-0.0229540918163673,48.32,0.0087682672233819,337.03,0.0121932906868484,166.07,0.0321959102492386,105.84,-0.0009439305267131,102.12852349676226,0.0,0.0038942693064782,1.1469961066450824,1.1702677617440165,2.69,2.71,3.13,1.0
1175,117.87,-0.0023698688108336,76.65,-0.0102014462809916,10.45,0.0674157303370786,48.33,0.0002069536423841,348.42,0.0337952111088035,163.94,-0.0128259167820797,105.74,-0.0009448223733938,102.12852349676226,0.0,0.0004125971967996,1.1472492894818271,1.1698817728485025,2.68,2.7,3.14,1.0
1176,117.08,-0.0067022991431238,79.65,0.0391389432485322,10.82,0.0354066985645933,49.34,0.0208979929650321,365.71,0.0496240169909878,165.48,0.0093936806148591,105.56,-0.0017022886324947,102.12852349676226,0.0,0.0045547732050511,1.147415126860724,1.1695421060780538,2.7,2.75,3.14,1.0
1177,117.53,0.0038435257943287,79.88,0.0028876333961078,11.21,0.0360443622920518,49.47,0.0026347790839074,376.79,0.0302972300456647,170.95,0.0330553541213438,105.53,-0.0002841985600606,102.12852349676226,0.0,0.0030761508548849,1.147662823799546,1.1691908035045906,2.71,2.79,3.16,1.0
1178,117.79,0.0022122011401344,80.33,0.0056334501752628,10.82,-0.0347903657448707,49.22,-0.0050535678188801,366.6,-0.0270442421508001,169.1,-0.0108218777420298,105.5,-0.000284279351843,102.12852349676226,0.0,-0.0018632433790931,1.147892075338438,1.1688356275904417,2.72,2.83,3.27,0.0
1179,117.54,-0.0021224212581713,81.63,0.0161832441180131,10.95,0.0120147874306837,49.54,0.0065014221861032,366.76,0.0004364429896344,168.63,-0.0027794204612655,105.58,0.0007582938388626,102.12852349676226,0.0,0.0011235736246627,1.1481349963835044,1.1684694558315132,2.7,2.84,3.3,1.0
1180,117.68,0.0011910838863364,81.57,-0.0007350238882763,10.75,-0.0182648401826482,49.24,-0.0060557125555106,365.15,-0.0043897916893882,169.6,0.005752238628951,105.55,-0.0002841447243796,102.12852349676226,0.0,-0.001154590170084,1.148322838845899,1.1680870745976242,2.69,2.85,3.33,0.0
1181,118.07,0.003314072059823,82.12,0.006742675003065,11.11,0.0334883720930232,49.09,-0.003046303818034,357.965,-0.0196768451321375,168.49,-0.0065448113207546,105.48,-0.000663192799621,102.12852349676226,0.0,-0.0009157707849999,1.1484821439401731,1.1677205647878717,2.69,2.87,3.34,0.0
1182,117.14,-0.0078766833234521,83.21,0.0132732586458839,10.94,-0.0153015301530152,49.38,0.0059075168058666,363.06,0.0142332350928164,174.72,0.0369754881595345,105.34,-0.0013272658323852,102.12852349676226,0.0,0.0001341198709198,1.1486068693670766,1.16732399147839,2.7,2.89,3.32,1.0
1183,117.12,-0.0001707358716065,81.2,-0.0241557505107558,11.18,0.0219378427787935,49.58,0.0040502227622518,359.7,-0.0092546686498099,176.69,0.0112751831501831,105.08,-0.0024681982153028,102.12852349676226,0.0,-0.0003069103057773,1.1487355961352017,1.1669192508805046,2.7,2.9,3.32,0.0
1184,116.41,-0.0060621584699454,82.43,0.0151477832512316,11.27,0.0080500894454382,49.69,0.0022186365469947,358.49,-0.0033639143730885,184.82,0.0460127907634839,104.8,-0.0026646364674534,102.12852349676226,0.0,-0.0011895177143319,1.1488714932040105,1.1665223224857135,2.67,2.88,3.31,0.0
1185,115.53,-0.0075594880164934,81.95,-0.0058231226495208,10.73,-0.0479148181011533,50.4,0.0142885892533708,350.48,-0.0223437194900834,178.58,-0.03376257980738,104.88,0.0007633587786259,102.12852349676226,0.0,-5.541678127220988e-05,1.1490195821056763,1.1661282409999143,2.67,2.89,3.31,0.0
